<gps i=123 t=1344346082139 x=30.25818613 y=59.94141223 z=36.1 s=0.0 c=0.0 a=234.0>
<gps i=123 t=1344346013000 x=30.25818604 y=59.94141236 z=36.0 s=0.0 c=0.0 a=234.0>
<gps i=123 t=1344346013996 x=30.2581859 y=59.9414125 z=36.0 s=0.0 c=0.0 a=233.0>
<gps i=123 t=1344346014998 x=30.25818549 y=59.94141267 z=35.9 s=0.0 c=0.0 a=234.0>
<gps i=123 t=1344346015974 x=30.25818524 y=59.94141289 z=35.9 s=0.0 c=0.0 a=235.0>
<gps i=123 t=1344346016990 x=30.25818529 y=59.94141295 z=35.9 s=0.0 c=0.0 a=236.0>
<gps i=123 t=1344346017989 x=30.25818531 y=59.94141295 z=35.9 s=0.0 c=0.0 a=237.0>
<gps i=123 t=1344346019002 x=30.25818521 y=59.941413 z=35.9 s=0.0 c=0.0 a=237.0>
<gps i=123 t=1344346019993 x=30.25818517 y=59.94141305 z=35.9 s=0.0 c=0.0 a=237.0>
<gps i=123 t=1344346020985 x=30.258185 y=59.94141307 z=35.9 s=0.0 c=0.0 a=236.0>
<gps i=123 t=1344346021991 x=30.25818466 y=59.94141314 z=35.8 s=0.0 c=0.0 a=237.0>
<gps i=123 t=1344346022993 x=30.25818429 y=59.94141324 z=35.8 s=0.0 c=0.0 a=237.0>
<gps i=123 t=1344346023996 x=30.25818398 y=59.94141328 z=35.8 s=0.0 c=0.0 a=238.0>
<gps i=123 t=1344346025000 x=30.25818375 y=59.94141331 z=35.8 s=0.0 c=0.0 a=239.0>
<gps i=123 t=1344346025981 x=30.25818354 y=59.94141333 z=35.8 s=0.0 c=0.0 a=242.0>
<gps i=123 t=1344346026983 x=30.25818347 y=59.9414133 z=35.8 s=0.0 c=0.0 a=244.0>
<gps i=123 t=1344346027976 x=30.25818338 y=59.94141327 z=35.8 s=0.0 c=0.0 a=247.0>
